date,SiteName,location,solar.time,DO.obs,DO.sat,light.calc,discharge,depth,temp.water,light.data,velocity,K600.estimate
6/3/17,New Hope Creek,NA,2017-06-03T00:14:51Z,7.47,8.588033327,0,0.747557695,0.375469664,22.812,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T00:29:51Z,7.48,8.601219197,0,0.736231063,0.373788094,22.717,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T00:44:51Z,7.46,8.616715498,0,0.736231063,0.373788094,22.621,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T00:59:51Z,7.46,8.63199931,0,0.736231063,0.373788094,22.525,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T01:14:51Z,7.46,8.644959111,0,0.736231063,0.373788094,22.429,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T01:29:51Z,7.44,8.646454018,0,0.736231063,0.373788094,22.429,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T01:44:51Z,7.46,8.661132447,0,0.727736089,0.372514891,22.333,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T01:59:51Z,7.48,8.677545572,0,0.727736089,0.372514891,22.238,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T02:14:51Z,7.47,8.693914431,0,0.727736089,0.372514891,22.142,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T02:29:51Z,7.48,8.709717852,0,0.719241116,0.371231152,22.046,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T02:44:51Z,7.5,8.726292269,0,0.719241116,0.371231152,21.951,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T02:59:51Z,7.5,8.727799771,0,0.719241116,0.371231152,21.951,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T03:14:51Z,7.46,8.743711842,0,0.707914484,0.36950274,21.855,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T03:29:51Z,7.51,8.760041398,0,0.707914484,0.36950274,21.76,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T03:44:51Z,7.52,8.777218721,0,0.69941951,0.368193574,21.664,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T03:59:51Z,7.5,8.79401516,0,0.690924536,0.366873133,21.569,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T04:14:51Z,7.55,8.795532899,0,0.690924536,0.366873133,21.569,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T04:29:51Z,7.56,8.811664418,0,0.682429563,0.365541181,21.473,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T04:44:51Z,7.57,8.831261675,0,0.682429563,0.365541181,21.378,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T04:59:51Z,7.56,8.849301973,35.91600153,0.671102931,0.363746911,21.282,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T05:14:51Z,7.56,8.851724876,88.61306795,0.662607957,0.362387127,21.282,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T05:29:51Z,7.59,8.86875829,141.9686907,0.654112983,0.361014979,21.187,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T05:44:51Z,7.59,8.888093191,195.7544419,0.645618009,0.359630192,21.091,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T05:59:51Z,7.59,8.889263778,249.7400523,0.637123036,0.358232481,21.091,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T06:14:51Z,7.63,8.907319373,303.6943971,0.637123036,0.358232481,20.996,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T06:29:51Z,7.61,8.923538112,357.3864851,0.628628062,0.356821549,20.901,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T06:44:51Z,7.64,8.923176696,410.5864484,0.620133088,0.355397092,20.901,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T06:59:51Z,7.66,8.924983774,463.0665256,0.608806456,0.353476224,20.901,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T07:14:51Z,7.64,8.940801207,514.6020377,0.600311482,0.35201895,20.805,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T07:29:51Z,7.65,8.942611421,564.9723495,0.591816509,0.350547043,20.805,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T07:44:51Z,7.72,8.941887336,613.9618143,0.583321535,0.349060143,20.805,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T07:59:51Z,7.75,8.957946928,661.3606971,0.583321535,0.349060143,20.71,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T08:14:51Z,7.76,8.958490928,706.9660729,0.574826561,0.347557877,20.71,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T08:29:51Z,7.77,8.959306927,750.5826947,0.566331587,0.346039853,20.71,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T08:44:51Z,7.78,8.95921626,792.0238303,0.557836613,0.344505667,20.71,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T08:59:51Z,7.81,8.957312263,831.1120611,0.557836613,0.344505667,20.71,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T09:14:51Z,7.77,8.95631493,867.6800417,0.552173297,0.34347369,20.71,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T09:29:51Z,7.85,8.939715078,901.5712167,0.543678324,0.34191162,20.805,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T09:44:51Z,7.96,8.93627567,932.6404906,0.543678324,0.34191162,20.805,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T09:59:51Z,8,8.93871946,960.7548494,0.543678324,0.34191162,20.805,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T10:14:51Z,8.09,8.91974325,985.7939294,0.543678324,0.34191162,20.901,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T10:29:51Z,8.09,8.91974325,1007.650533,0.53518335,0.340332223,20.901,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T10:44:51Z,8.08,8.903170209,1026.231088,0.53518335,0.340332223,20.996,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T10:59:51Z,8.17,8.901636822,1041.456047,0.543678324,0.34191162,20.996,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T11:14:51Z,8.25,8.883320798,1053.260229,0.543678324,0.34191162,21.091,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T11:29:51Z,8.22,8.864533457,1061.593098,0.552173297,0.34347369,21.187,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T11:44:51Z,8.14,8.846340646,1066.41898,0.552173297,0.34347369,21.282,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T11:59:51Z,8.2,8.826513764,1067.717215,0.560668271,0.345018884,21.378,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T12:14:51Z,8.18,8.81059124,1065.482244,0.569163245,0.346547636,21.473,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T12:29:51Z,8.27,8.794282997,1059.723637,0.574826561,0.347557877,21.569,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T12:44:51Z,8.49,8.759774469,1050.466048,0.583321535,0.349060143,21.76,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T12:59:51Z,8.49,8.742201782,1037.749111,0.594648167,0.351039327,21.855,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T13:14:51Z,8.52,8.709894908,1021.627272,0.60314314,0.352506317,22.046,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T13:29:51Z,8.61,8.691439823,1002.16955,0.611638114,0.353958791,22.142,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T13:44:51Z,8.62,8.657961446,979.4592504,0.620133088,0.355397092,22.333,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T13:59:51Z,8.58,8.641793426,953.5936003,0.628628062,0.356821549,22.429,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T14:14:51Z,8.57,8.624361702,924.6833369,0.645618009,0.359630192,22.525,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T14:29:51Z,8.6,8.592469594,892.8522316,0.645618009,0.359630192,22.717,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T14:44:51Z,8.53,8.576590205,858.2365609,0.654112983,0.361014979,22.812,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T14:59:51Z,8.49,8.558593652,820.9845222,0.654112983,0.361014979,22.908,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T15:14:51Z,8.53,8.541178192,781.2556,0.662607957,0.362387127,23.004,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T15:29:51Z,8.5,8.526166232,739.2198828,0.662607957,0.362387127,23.1,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T15:44:51Z,8.57,8.524427853,695.0573348,0.662607957,0.362387127,23.1,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T15:59:51Z,8.58,8.509814523,648.9570258,0.673934589,0.364197471,23.196,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T16:14:51Z,8.56,8.510335177,601.1163213,0.673934589,0.364197471,23.196,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T16:29:51Z,8.49,8.493169264,551.740038,0.673934589,0.364197471,23.292,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T16:44:51Z,8.47,8.493429163,501.0395666,0.673934589,0.364197471,23.292,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T16:59:51Z,8.4,8.478048198,449.2319669,0.673934589,0.364197471,23.388,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T17:14:51Z,8.38,8.476318384,396.5390384,0.682429563,0.365541181,23.388,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T17:29:51Z,8.33,8.47830767,343.186371,0.682429563,0.365541181,23.388,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T17:44:51Z,8.27,8.4621124,289.4023789,0.673934589,0.364197471,23.484,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T17:59:51Z,8.2,8.462975889,235.417323,0.673934589,0.364197471,23.484,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T18:14:51Z,8.14,8.462975889,181.4623248,0.673934589,0.364197471,23.484,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T18:29:51Z,8.16,8.450206933,127.7683771,0.673934589,0.364197471,23.581,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T18:44:51Z,8.07,8.451068996,74.56535507,0.673934589,0.364197471,23.581,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T18:59:51Z,7.97,8.451068996,22.08103213,0.673934589,0.364197471,23.581,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T19:14:51Z,7.99,8.45193106,0,0.673934589,0.364197471,23.581,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T19:29:51Z,7.88,8.452534504,0,0.673934589,0.364197471,23.581,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T19:44:51Z,7.85,8.454000012,0,0.673934589,0.364197471,23.581,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T19:59:51Z,7.79,8.454603457,0,0.673934589,0.364197471,23.581,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T20:14:51Z,7.78,8.457879298,0,0.673934589,0.364197471,23.581,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T20:29:51Z,7.68,8.45641379,0,0.673934589,0.364197471,23.581,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T20:44:51Z,7.64,8.458827568,0,0.673934589,0.364197471,23.581,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T20:59:51Z,7.59,8.475755539,0,0.673934589,0.364197471,23.484,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T21:14:51Z,7.51,8.475755539,0,0.665439615,0.362841749,23.484,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T21:29:51Z,7.48,8.477309821,0,0.665439615,0.362841749,23.484,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T21:44:51Z,7.42,8.476446331,0,0.665439615,0.362841749,23.484,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T21:59:51Z,7.43,8.490935309,0,0.665439615,0.362841749,23.388,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T22:14:51Z,7.39,8.4910218,0,0.665439615,0.362841749,23.388,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T22:29:51Z,7.41,8.505557769,0,0.665439615,0.362841749,23.292,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T22:44:51Z,7.39,8.505644402,0,0.654112983,0.361014979,23.292,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T22:59:51Z,7.42,8.505904301,0,0.654112983,0.361014979,23.292,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T23:14:51Z,7.34,8.521702788,0,0.654112983,0.361014979,23.196,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T23:29:51Z,7.34,8.522570544,0,0.654112983,0.361014979,23.196,NA,NA,NA
6/3/17,New Hope Creek,NA,2017-06-03T23:44:51Z,7.38,8.538421805,0,0.654112983,0.361014979,23.1,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T00:14:28Z,6.03,8.37335951,0,0.693762,0.367315451,23.52,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T00:29:28Z,6.03,8.382545985,0,0.693762,0.367315451,23.44,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T00:44:28Z,5.95,8.394872156,0,0.693762,0.367315451,23.36,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T00:59:28Z,5.93,8.402752614,0,0.67394,0.364198331,23.3,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T01:14:28Z,5.89,8.41478808,0,0.67394,0.364198331,23.22,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T01:29:28Z,5.97,8.4281589,0,0.67394,0.364198331,23.14,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T01:44:28Z,5.88,8.440609146,0,0.67394,0.364198331,23.06,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T01:59:28Z,5.93,8.452744703,0,0.67394,0.364198331,22.98,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T02:14:28Z,5.87,8.464302612,0,0.67394,0.364198331,22.9,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T02:29:28Z,5.88,8.476503236,0,0.67394,0.364198331,22.82,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T02:44:28Z,5.93,8.489961477,0,0.67394,0.364198331,22.74,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T02:59:28Z,5.96,8.503544006,0,0.67394,0.364198331,22.66,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T03:14:28Z,5.94,8.515234139,0,0.67394,0.364198331,22.58,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T03:29:28Z,5.95,8.527468657,0,0.67394,0.364198331,22.52,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T03:44:28Z,5.97,8.541681211,0,0.67394,0.364198331,22.44,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T03:59:28Z,5.99,8.555668657,0,0.67394,0.364198331,22.36,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T04:14:28Z,5.95,8.566140395,0,0.693762,0.367315451,22.3,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T04:29:28Z,5.99,8.580195166,0,0.693762,0.367315451,22.22,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T04:44:28Z,5.97,8.590717477,0,0.693762,0.367315451,22.16,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T04:59:28Z,5.98,8.601526885,36.43185628,0.710752,0.369937559,22.1,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T05:14:28Z,5.95,8.61297845,88.9893375,0.710752,0.369937559,22.04,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T05:29:28Z,5.97,8.619621898,142.2120874,0.730574,0.372941391,22,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T05:44:28Z,5.98,8.624767258,195.8722489,0.730574,0.372941391,21.96,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T05:59:28Z,5.99,8.633113784,249.7400923,0.730574,0.372941391,21.92,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T06:14:28Z,6.03,8.638630695,303.5849986,0.730574,0.372941391,21.88,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T06:29:28Z,6.03,8.640637037,357.1764474,0.730574,0.372941391,21.86,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T06:44:28Z,6.1,8.642911297,410.2850032,0.730574,0.372941391,21.84,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T06:59:28Z,6.12,8.6432667,462.6832979,0.730574,0.372941391,21.84,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T07:14:28Z,6.15,8.642911297,514.1470045,0.730574,0.372941391,21.84,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T07:29:28Z,6.13,8.64028176,564.4557967,0.730574,0.372941391,21.86,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T07:44:28Z,6.11,8.631605458,613.3942932,0.710752,0.369937559,21.92,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T07:59:28Z,6.12,8.62627452,660.7529789,0.710752,0.369937559,21.96,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T08:14:28Z,6.13,8.616653303,706.3291023,0.710752,0.369937559,22.02,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T08:29:28Z,6.24,8.597685497,749.9275434,0.710752,0.369937559,22.12,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T08:44:28Z,6.3,8.584553648,791.3616492,0.693762,0.367315451,22.2,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T08:59:28Z,6.26,8.566404798,830.4540326,0.693762,0.367315451,22.3,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T09:14:28Z,6.19,8.546889493,867.0373319,0.67394,0.364198331,22.42,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T09:29:28Z,6.3,8.515749829,900.9549272,0.67394,0.364198331,22.6,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T09:44:28Z,6.24,8.489347552,932.0616112,0.67394,0.364198331,22.76,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T09:59:28Z,6.3,8.457866056,960.2242106,0.67394,0.364198331,22.94,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T10:14:28Z,6.33,8.429096083,985.3221563,0.67394,0.364198331,23.12,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T10:29:28Z,6.31,8.404172234,1007.248,0.67394,0.364198331,23.26,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T10:44:28Z,6.47,8.371781402,1025.907872,0.67394,0.364198331,23.46,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T10:59:28Z,6.53,8.339607265,1041.221888,0.65695,0.361474619,23.66,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T11:14:28Z,6.68,8.296421121,1053.124485,0.65695,0.361474619,23.92,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T11:29:28Z,6.51,8.260885804,1061.564707,0.65695,0.361474619,24.14,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T11:44:28Z,6.33,8.230718685,1066.50642,0.65695,0.361474619,24.32,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T11:59:28Z,6.17,8.211244817,1067.928467,0.65695,0.361474619,24.44,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T12:14:28Z,6.21,8.18838215,1065.824762,0.65695,0.361474619,24.58,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T12:29:28Z,5.84,8.166300911,1060.204311,0.65695,0.361474619,24.72,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T12:44:28Z,5.97,8.143308109,1051.091176,0.65695,0.361474619,24.86,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T12:59:28Z,6.21,8.139622315,1038.524374,0.65695,0.361474619,24.88,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T13:14:28Z,6.4,8.119208435,1022.557705,0.65695,0.361474619,24.98,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T13:29:28Z,6.52,8.094319724,1003.259526,0.65695,0.361474619,25.12,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T13:44:28Z,6.6,8.078923891,980.7124565,0.65695,0.361474619,25.22,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T13:59:28Z,6.62,8.070466051,955.0130252,0.65695,0.361474619,25.26,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T14:14:28Z,6.6,8.067833324,926.2712564,0.637128,0.358233301,25.28,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T14:29:28Z,6.6,8.054725185,894.6101992,0.620138,0.35539792,25.36,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T14:44:28Z,6.54,8.048922843,860.165401,0.620138,0.35539792,25.38,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T14:59:28Z,6.53,8.040815141,823.0843264,0.620138,0.35539792,25.44,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T15:14:28Z,6.5,8.038283144,783.5257268,0.637128,0.358233301,25.46,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T15:29:28Z,6.57,8.036922047,741.6589599,0.637128,0.358233301,25.48,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T15:44:28Z,6.6,8.032973548,697.6632655,0.637128,0.358233301,25.5,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T15:59:28Z,6.6,8.025084194,651.7269973,0.637128,0.358233301,25.54,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T16:14:28Z,6.63,8.02958984,604.0468171,0.637128,0.358233301,25.54,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T16:29:28Z,6.6,8.0342859,554.8268527,0.637128,0.358233301,25.52,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T16:44:28Z,6.54,8.037005567,504.2778237,0.637128,0.358233301,25.48,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T16:59:28Z,6.5,8.041374379,452.61614,0.637128,0.358233301,25.46,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T17:14:28Z,6.5,8.042235903,400.0629746,0.637128,0.358233301,25.44,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T17:29:28Z,6.48,8.044769992,346.8433172,0.637128,0.358233301,25.42,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T17:44:28Z,6.49,8.046720309,293.1850109,0.637128,0.358233301,25.4,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T17:59:28Z,6.43,8.054808869,239.3177766,0.637128,0.358233301,25.36,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T18:14:28Z,6.32,8.069139292,185.4722295,0.637128,0.358233301,25.3,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T18:29:28Z,6.31,8.075160019,131.8788921,0.637128,0.358233301,25.26,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T18:44:28Z,6.29,8.082446679,78.76720703,0.637128,0.358233301,25.22,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T18:59:28Z,6.24,8.087728458,26.36455481,0.637128,0.358233301,25.18,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T19:14:28Z,6.2,8.092386917,0,0.65695,0.361474619,25.16,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T19:29:28Z,6.21,8.09465578,0,0.65695,0.361474619,25.12,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T19:44:28Z,6.13,8.101383186,0,0.65695,0.361474619,25.08,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T19:59:28Z,6.11,8.10584798,0,0.67394,0.364198331,25.04,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T20:14:28Z,6.04,8.116429571,0,0.67394,0.364198331,24.98,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T20:29:28Z,6.05,8.124450458,0,0.67394,0.364198331,24.94,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T20:44:28Z,5.98,8.131554324,0,0.693762,0.367315451,24.9,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T20:59:28Z,5.97,8.13875185,0,0.693762,0.367315451,24.86,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T21:14:28Z,5.96,8.145283345,0,0.710752,0.369937559,24.82,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T21:29:28Z,5.93,8.152752739,0,0.710752,0.369937559,24.78,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T21:44:28Z,5.96,8.156681116,0,0.710752,0.369937559,24.74,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T21:59:28Z,5.95,8.162391176,0,0.710752,0.369937559,24.7,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T22:14:28Z,5.87,8.16633094,0,0.710752,0.369937559,24.66,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T22:29:28Z,5.78,8.176868525,0,0.710752,0.369937559,24.6,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T22:44:28Z,5.83,8.189293049,0,0.730574,0.372941391,24.54,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T22:59:28Z,5.92,8.202486668,0,0.790039,0.381620746,24.42,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T23:14:28Z,5.92,8.21267628,0,0.917465,0.398771969,24.36,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T23:29:28Z,5.89,8.219905284,0,0.917465,0.398771969,24.3,NA,NA,NA
6/4/17,Eno River,NA,2017-06-04T23:44:28Z,5.78,8.230049395,0,0.917465,0.398771969,24.22,NA,NA,NA
7/11/17,Arikaree River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7/18/17,Lower Knowton Fork Red Butte Creek,NA,2017-07-18T00:13:00Z,9.14,11.56522839,0,NA,0.08823254,8.91,NA,NA,NA
7/18/17,Lower Knowton Fork Red Butte Creek,NA,2017-07-18T00:28:00Z,9.14,11.56376518,0,NA,0.08823254,8.89,NA,NA,NA
7/18/17,Lower Knowton Fork Red Butte Creek,NA,2017-07-18T00:43:00Z,9.15,11.57202479,0,NA,0.08823254,8.87,NA,NA,NA
7/18/17,Lower Knowton Fork Red Butte Creek,NA,2017-07-18T00:58:00Z,9.16,11.58906883,0,NA,0.08823254,8.85,NA,NA,NA
7/18/17,Lower Knowton Fork Red Butte Creek,NA,2017-07-18T01:13:00Z,9.16,11.58906883,0,NA,0.08823254,8.83,NA,NA,NA
7/18/17,Lower Knowton Fork Red Butte Creek,NA,2017-07-18T01:28:00Z,9.16,11.58760278,0,NA,0.08823254,8.82,NA,NA,NA
7/18/17,Lower Knowton Fork Red Butte Creek,NA,2017-07-18T01:43:00Z,9.17,11.5958523,0,NA,0.08823254,8.8,NA,NA,NA
7/18/17,Lower Knowton Fork Red Butte Creek,NA,2017-07-18T01:58:00Z,9.17,11.600253,0,NA,0.08823254,8.79,NA,NA,NA
7/18/17,Lower Knowton Fork Red Butte Creek,NA,2017-07-18T02:13:00Z,9.18,11.60849772,0,NA,0.08823254,8.77,NA,NA,NA
