date,SiteName,GPP_mean,GPP_se_mean,GPP_sd,GPP_2.5pct,GPP_25pct,GPP_50pct,GPP_75pct,GPP_97.5pct,GPP_n_eff,GPP_Rhat,ER_mean,ER_se_mean,ER_sd,ER_2.5pct,ER_25pct,ER_50pct,ER_75pct,ER_97.5pct,ER_n_eff,ER_Rhat,DO_R2_mean,DO_R2_se_mean,DO_R2_sd,DO_R2_2.5pct,DO_R2_25pct,DO_R2_50pct,DO_R2_75pct,DO_R2_97.5pct,DO_R2_n_eff,DO_R2_Rhat,GPP_daily_mean,GPP_daily_se_mean,GPP_daily_sd,GPP_daily_2.5pct,GPP_daily_25pct,GPP_daily_50pct,GPP_daily_75pct,GPP_daily_97.5pct,GPP_daily_n_eff,GPP_daily_Rhat,ER_daily_mean,ER_daily_se_mean,ER_daily_sd,ER_daily_2.5pct,ER_daily_25pct,ER_daily_50pct,ER_daily_75pct,ER_daily_97.5pct,ER_daily_n_eff,ER_daily_Rhat,K600_daily_mean,K600_daily_se_mean,K600_daily_sd,K600_daily_2.5pct,K600_daily_25pct,K600_daily_50pct,K600_daily_75pct,K600_daily_97.5pct,K600_daily_n_eff,K600_daily_Rhat,valid_day,warnings,errors,notes
2017-06-03,New Hope Creek,1.0834305619757405,0.0033002458613590876,0.16835660390139712,0.7541367169637797,0.9693587372112291,1.0838696931824123,1.195935589324732,1.4198705492088903,2602.3620850379257,1.0021954715908743,-2.7428386077177787,0.009452707239278069,0.43470965930559335,-3.6226055013722123,-3.027503402302781,-2.7327987890912695,-2.4508110364556277,-1.9050405079128188,2114.8821208312083,1.0022524648079822,0.9993627560520942,4.7966041581263336e-5,6.425083187344796e-4,0.9976643254144621,0.999072046890706,0.9995917622748876,0.9998490936270777,0.9999739811437939,179.4278076629984,1.038517263217452,1.0834305619757367,0.0033002458613590807,0.1683566039013965,0.7541367169637767,0.9693587372112258,1.0838696931824086,1.1959355893247277,1.4198705492088857,2602.3620850379175,1.0021954715908743,-2.7428386077177787,0.009452707239278069,0.43470965930559335,-3.622605501372217,-3.0275034023027825,-2.732798789091275,-2.4508110364556264,-1.9050405079128183,2114.8821208312083,1.0022524648079822,4.944492733512926,0.02119394106964161,0.918053560047822,3.2200932723302857,4.308906967085455,4.928719558686026,5.55063472667405,6.79053508875168,1876.3445634894742,1.0029564449246464,TRUE,,,NA
2017-06-04,Eno River,0.8206238732236919,0.005799261921903235,0.30487969474362486,0.23616201591235478,0.6164383993781629,0.8153983538326212,1.022297426180229,1.4374408805698184,2763.831446890922,1.0024987278002722,-5.55752969729794,0.04813982000731781,1.8558487720513794,-9.424738270704058,-6.786471698690579,-5.435286537188416,-4.231201049152003,-2.2804472394237214,1486.1965317581912,1.003966499080677,0.9975274002381302,2.292576377383799e-4,0.0029917861747699626,0.9889400792317122,0.9967745172026339,0.9986236792858041,0.9994636180702912,0.9999423996668649,170.29954028426957,1.049373590014795,0.820623873223689,0.005799261921903216,0.30487969474362375,0.23616201591235397,0.6164383993781607,0.8153983538326186,1.0222974261802253,1.4374408805698138,2763.8314468909202,1.0024987278002722,-5.55752969729794,0.04813982000731781,1.8558487720513794,-9.424738270704049,-6.7864716986905735,-5.435286537188424,-4.231201049151998,-2.280447239423721,1486.1965317581912,1.003966499080677,5.11577262199432,0.04718015718622243,1.8350671053065288,1.878217835177305,3.800697043603459,5.007656294061013,6.335051480088447,8.976983351769459,1512.8126022663773,1.0037843003045446,TRUE,,,NA
2017-07-11,Arikaree River,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No dissolved oxygen sensor data
2017-07-18,Lower Knowton Fork Red Butte Creek,-0.03412183896241698,0.0014399547797104676,0.009482148911437194,-0.05331444110480704,-0.04039359394443754,-0.03393486967627346,-0.027647858528457112,-0.016122771839499166,43.36265200638156,1.1579631553290477,-14.828670954401836,0.5949726576942762,2.0033353538582697,-17.98368309610369,-16.228907153191575,-15.132203895926814,-13.61516607133193,-10.435847838024541,11.337395438954609,1.665131211362232,0.9999460742940303,6.146932211289412e-6,6.132591590482513e-5,0.9997751644255626,0.9999268882092632,0.9999668192213322,0.9999875792633408,0.999998303209824,99.53394987349608,1.0967294713935256,-0.034121838962416856,0.0014399547797104572,0.009482148911437161,-0.05331444110480687,-0.040393593944437395,-0.03393486967627335,-0.027647858528457026,-0.016122771839499107,43.362652006381886,1.1579631553290477,-14.828670954401836,0.5949726576942762,2.0033353538582697,-17.983683096103714,-16.22890715319158,-15.132203895926782,-13.615166071331934,-10.435847838024525,11.337395438954609,1.6651312113622319,87.92651605642097,3.5115024644398547,11.820780368186975,61.9875569830364,80.76173525101979,89.69833442657182,96.20302852651955,106.56980240371041,11.331994138532389,1.6649368110087022,TRUE,,,NA
2017-07-19,1300 E Red Butte Creek,0.9463182235150792,0.011304023825185758,0.3302833931064621,0.31178364101599676,0.7215430580548884,0.9476879101026884,1.166428903329235,1.6070091664308936,853.7040599589955,1.007796730093933,-6.269691223301434,0.0732157807127985,2.0541841623809773,-10.38221675357742,-7.641514680655776,-6.243482770650967,-4.850746985707071,-2.3723092463627826,787.171492415075,1.0090751303422292,0.999525686174577,4.670070867947229e-5,5.936819234255433e-4,0.9978409212688106,0.9993678344259194,0.9997520461198836,0.9999162428680124,0.9999868227755901,161.607201295497,1.0410893182853123,0.9463182235150758,0.011304023825185708,0.33028339310646093,0.3117836410159957,0.7215430580548858,0.9476879101026848,1.1664289033292308,1.6070091664308876,853.704059958997,1.007796730093933,-6.269691223301434,0.07321578071279855,2.054184162380978,-10.382216753577438,-7.641514680655785,-6.243482770650973,-4.8507469857070635,-2.3723092463627853,787.1714924150743,1.0090751303422292,11.194718281725944,0.13004705982117182,3.6843808856662776,4.175119531359287,8.65257350203959,11.167446753819627,13.659040935746498,18.586686592082998,802.6532441639641,1.009223544171983,TRUE,,,NA
2017-07-27,South Fork Mink Creek,-0.035477372985696184,0.007040545487698351,0.1056301903938871,-0.20409895994746247,-0.11241905781385071,-0.047633301035694284,0.028680133394815076,0.20117961953814817,225.09378693010046,1.0348001754920628,-1.06504590913599,0.047790523388017245,0.6633170152985217,-2.5965004476048907,-1.4449597845022795,-0.9720922493060932,-0.5795454019038739,-0.06932810278913962,192.6454260801272,1.0406569766700604,0.9999811583641094,3.1229856140805085e-6,2.1432087869736004e-5,0.9999213499314543,0.9999743052174842,0.9999882993190644,0.9999951059774039,0.9999992744788465,47.096539200918315,1.1576861682628035,-0.03547737298569606,0.007040545487698324,0.10563019039388671,-0.20409895994746177,-0.11241905781385028,-0.04763330103569412,0.028680133394814972,0.20117961953814745,225.0937869301005,1.0348001754920628,-1.06504590913599,0.04779052338801725,0.6633170152985217,-2.596500447604892,-1.4449597845022761,-0.9720922493060953,-0.5795454019038749,-0.06932810278913956,192.6454260801271,1.0406569766700604,4.906306355286456,0.18481796090231828,2.553993219237799,1.0779098059012102,3.048895767753112,4.53452593933979,6.3707101920410185,10.766857841089521,190.96383646357958,1.0409503296435159,TRUE,,,NA
2017-08-08,Black Earth Creek,9.256395894793936,0.006515251187960888,0.25930316093878997,8.744802111362295,9.083712498064303,9.254977488556584,9.428001409067623,9.77524179181435,1583.9931298856015,1.004576557677956,-13.585745809383605,0.010835709597511053,0.4185458499696123,-14.431517082000537,-13.85666233659088,-13.576857577486154,-13.31451364169658,-12.75684809133045,1492.0087352143344,1.0046193612216912,0.99999492221753294,4.843893780202457e-7,6.281540397354773e-6,0.9999774926582325,0.9999931149450376,0.9999971405928596,0.9999991054122488,0.9999998631022001,168.16789654225718,1.0454778725001002,9.256395894793902,0.0065152511879608575,0.259303160938789,8.744802111362263,9.08371249806427,9.254977488556552,9.428001409067589,9.775241791814317,1583.993129885605,1.0045765576779562,-13.585745809383605,0.010835709597511048,0.4185458499696123,-14.431517082000504,-13.856662336590892,-13.576857577486166,-13.314513641696575,-12.75684809133047,1492.0087352143357,1.0046193612216912,9.402498667532718,0.007509966015742302,0.31002846107320836,8.791414168273668,9.196643422079491,9.39987934380018,9.60774021618655,10.017732662231024,1704.2259957805384,1.0052143128192033,TRUE,,,NA
2017-08-11,Brewery Creek,2.0295131338593477,0.0034754554137261364,0.10508736099155316,1.8219234089041196,1.9648302088006506,2.0323074493765976,2.0975661382487854,2.2435641372491486,914.2764412577214,1.0122914040947364,-3.6801796555162887,0.009288470591393755,0.24536821560431876,-4.175421858689233,-3.844540802520676,-3.6680016282103236,-3.5291316524331733,-3.2209347966036486,697.8276739481229,1.017271518972581,0.9999862497620146,1.469581030664493e-6,1.7348008217469772e-5,0.9999374516104659,0.9999817057992482,0.999992136236366,0.9999974324562694,0.9999996824816041,139.3516654318965,1.0665297212466989,2.0295131338593406,0.00347545541372613,0.10508736099155278,1.821923408904113,1.964830208800644,2.03230744937659,2.0975661382487782,2.2435641372491406,914.2764412577184,1.0122914040947364,-3.6801796555162887,0.009288470591393762,0.2453682156043188,-4.175421858689228,-3.844540802520677,-3.6680016282103187,-3.529131652433172,-3.2209347966036463,697.827673948122,1.017271518972581,4.364915024218555,0.013003932187066414,0.34497098090477774,3.731019770277924,4.092447148012684,4.351747698225251,4.604520329267251,5.048117305132282,703.7456688460232,1.0168526232234443,TRUE,,,NA
2018-05-27,New Hope Creek,0.6220330664793103,0.001749796440037017,0.18561911639415765,0.26062340826830355,0.49810896811568456,0.6208872584343316,0.7437890655849668,0.9924249002806285,11253.052490768518,1.0000611040418677,-3.0539563333422968,0.010827771966377213,0.7977654717355445,-4.738111610521381,-3.5655887504489145,-3.0186875051927426,-2.489744998332468,-1.5973421588308023,5428.40534347366,1.0004697293943763,0.9906837205749885,2.2961432391033714e-4,0.004050536204720205,0.9831849575473062,0.9878917597761925,0.9904956424306683,0.9932888722181743,0.9992886336332785,311.19103915211565,1.0366870803321002,0.6220330664793081,0.0017497964400370156,0.18561911639415699,0.2606234082683026,0.49810896811568284,0.6208872584343295,0.743789065584964,0.9924249002806247,11253.052490768456,1.0000611040418679,-3.0539563333422968,0.010827771966377209,0.7977654717355445,-4.7381116105213845,-3.5655887504489128,-3.0186875051927444,-2.4897449983324678,-1.5973421588308017,5428.405343473661,1.0004697293943763,4.259501582770104,0.016984633430718977,1.278342637747795,1.948247879918095,3.357336446946674,4.187657018278802,5.089716200169699,6.977625768255479,5664.768844265461,1.0005230067426556,TRUE,,,NA
2018-05-31,Ichetucknee River,9.99278463222644,0.01543137654416401,0.7637476519618923,8.446734579829688,9.49500561893699,10.007618882858988,10.509713054682416,11.434240689684188,2449.5732950202046,1.0009217511307344,-24.68871594561144,0.05473230056030305,2.3812968559048318,-29.22388364236736,-26.294349630835345,-24.74819657987635,-23.12544753485251,-19.779302451124657,1892.952301178252,1.001089561191906,0.9996960694849214,1.6732104378282047e-5,2.551142932602652e-4,0.9990976959221981,0.9995334880039981,0.9997572880551217,0.9999164189202022,0.99998549611783,232.47082275050806,1.035723725027858,9.992784632226403,0.015431376544163959,0.7637476519618895,8.44673457982966,9.495005618936956,10.007618882858953,10.509713054682377,11.434240689684142,2449.573295020203,1.0009217511307344,-24.68871594561144,0.05473230056030307,2.3812968559048318,-29.223883642367383,-26.294349630835388,-24.7481965798764,-23.12544753485251,-19.779302451124657,1892.9523011782503,1.001089561191906,4.4502020775294175,0.011512373251356088,0.5201409831592632,3.380942627178814,4.114868214580737,4.4637581561765876,4.800212020815555,5.4442785728737295,2041.3262718324163,1.0008744642043113,TRUE,,,NA
