solar.time,DO.obs,DO.sat,light,discharge,depth,temp.water
5/11/19 10:58,13.28,13.57873211,1529.867494,0.481488489,0.558977069,2.691
5/11/19 11:13,13.24,13.53783231,1543.051602,0.480253991,0.557807685,2.788
5/11/19 11:28,13.22,13.50357508,1552.306266,0.481488489,0.558977069,2.875
5/11/19 11:43,13.2,13.46938776,1557.591854,0.481488489,0.558977069,2.994
5/11/19 11:58,13.16,13.401222,1558.885734,0.481488489,0.558977069,3.178
5/11/19 12:13,13.14,13.32657201,1556.182364,0.475315997,0.55313015,3.374
5/11/19 12:28,13.12,13.25252525,1549.493322,0.474081499,0.551960766,3.581
5/11/19 12:43,13.09,13.18227593,1538.847255,0.476550496,0.554299534,3.778
5/11/19 12:58,13.06,13.12562814,1524.289753,0.471612502,0.549621999,3.956
5/11/19 13:13,13.02,13.08542714,1505.883158,0.474081499,0.551960766,4.072
5/11/19 13:28,12.99,13.06841046,1483.706294,0.469143505,0.547283231,4.128
5/11/19 13:43,12.96,13.05135952,1457.854131,0.471612502,0.549621999,4.169
5/11/19 13:58,12.92,13.03733602,1428.437379,0.472847001,0.550791383,4.196
5/11/19 14:13,12.88,12.99697275,1395.58201,0.477784994,0.555468918,4.314
5/11/19 14:28,12.84,12.98281092,1359.428725,0.464205512,0.542605696,4.378
5/11/19 14:43,12.82,12.9757085,1320.132346,0.469143505,0.547283231,4.39
5/11/19 14:58,12.8,12.96859169,1277.861153,0.467909007,0.546113847,4.402
5/11/19 15:13,12.78,12.94832827,1232.796169,0.471612502,0.549621999,4.439
5/11/19 15:28,12.77,12.95131846,1185.130377,0.470378004,0.548452615,4.431
5/11/19 15:43,12.77,12.96446701,1135.067901,0.474081499,0.551960766,4.421
5/11/19 15:58,12.79,12.98477157,1082.823126,0.472847001,0.550791383,4.376
5/11/19 16:13,12.79,12.98477157,1028.619783,0.474081499,0.551960766,4.352
5/11/19 16:28,12.78,13.00101729,972.6899907,0.475315997,0.55313015,4.33
5/11/19 16:43,12.77,12.99084435,915.2732603,0.476550496,0.554299534,4.356
5/11/19 16:58,12.76,12.98067141,856.6154709,0.477784994,0.555468918,4.35
5/11/19 17:13,12.76,12.99389002,796.967816,0.480253991,0.557807685,4.325
5/11/19 17:28,12.77,13.03061224,736.5857279,0.481488489,0.558977069,4.242
5/11/19 17:43,12.78,13.05413687,675.7277841,0.480253991,0.557807685,4.15
5/11/19 17:58,12.77,13.07062436,614.6545997,0.479019493,0.556638302,4.121
5/11/19 18:13,12.76,13.07377049,553.6277115,0.476550496,0.554299534,4.128
5/11/19 18:28,12.75,13.07692308,492.9084578,0.479019493,0.556638302,4.096
5/11/19 18:43,12.75,13.09034908,432.7568595,0.480253991,0.557807685,4.031
5/11/19 18:58,12.73,13.19170984,373.4305065,0.480253991,0.557807685,3.765
5/11/19 19:13,12.77,13.15139032,315.1834547,0.485191985,0.562485221,3.864
5/11/19 19:28,12.79,13.17198764,258.2651379,0.485191985,0.562485221,3.807
5/11/19 19:43,12.81,13.20618557,202.9192997,0.481488489,0.558977069,3.726
5/11/19 19:58,12.86,13.24407827,149.3829497,0.481488489,0.558977069,3.619
5/11/19 20:13,12.91,13.26824255,97.88534863,0.483957486,0.561315837,3.53
5/11/19 20:28,12.95,13.29568789,48.64702648,0.482722988,0.560146453,3.461
5/11/19 20:43,13,13.31967213,1.878838163,0.483957486,0.561315837,3.392
5/11/19 20:58,13.05,13.34355828,0,0.485191985,0.562485221,3.309
5/11/19 21:13,13.1,13.38100102,0,0.483957486,0.561315837,3.218
5/11/19 21:28,13.13,13.41164454,0,0.485191985,0.562485221,3.118
5/11/19 21:43,13.16,13.44228805,0,0.486426483,0.563654605,3.042
5/11/19 21:58,13.19,13.47293156,0,0.483957486,0.561315837,2.956
5/11/19 22:13,13.2,13.49693252,0,0.485191985,0.562485221,2.877
5/11/19 22:28,13.23,13.52760736,0,0.483957486,0.561315837,2.801
5/11/19 22:43,13.24,13.55168884,0,0.482722988,0.560146453,2.726
5/11/19 22:58,13.25,13.58974359,0,0.481488489,0.558977069,2.642
5/11/19 23:13,13.26,13.61396304,0,0.482722988,0.560146453,2.565
5/11/19 23:28,13.28,13.64850976,0,0.481488489,0.558977069,2.493
5/11/19 23:43,13.3,13.66906475,0,0.482722988,0.560146453,2.426
5/11/19 23:58,13.33,13.68583162,0,0.480253991,0.557807685,2.361
5/12/19 0:13,13.36,13.71663244,0,0.481488489,0.558977069,2.296
5/12/19 0:28,13.38,13.73716632,0,0.479019493,0.556638302,2.232
5/12/19 0:43,13.42,13.76410256,0,0.479019493,0.556638302,2.157
5/12/19 0:58,13.47,13.80122951,0,0.480253991,0.557807685,2.082
5/12/19 1:13,13.51,13.82804504,0,0.479019493,0.556638302,2.004
5/12/19 1:28,13.56,13.86503067,0,0.479019493,0.556638302,1.925
5/12/19 1:43,13.6,13.87755102,0,0.479019493,0.556638302,1.859
5/12/19 1:58,13.65,13.91437309,0,0.475315997,0.55313015,1.787
5/12/19 2:13,13.68,13.93075356,0,0.474081499,0.551960766,1.726
5/12/19 2:28,13.72,13.95727365,0,0.474081499,0.551960766,1.667
5/12/19 2:43,13.75,13.97357724,0,0.475315997,0.55313015,1.611
5/12/19 2:58,13.77,13.99390244,0,0.474081499,0.551960766,1.558
5/12/19 3:13,13.79,14.01422764,28.60131282,0.475315997,0.55313015,1.508
5/12/19 3:28,13.82,14.04471545,76.19912709,0.475315997,0.55313015,1.461
5/12/19 3:43,13.81,14.04883011,126.1898484,0.471612502,0.549621999,1.421
5/12/19 3:58,13.82,14.05900305,178.3593997,0.470378004,0.548452615,1.385
5/12/19 4:13,13.83,14.06917599,232.4843735,0.472847001,0.550791383,1.355
5/12/19 4:28,13.84,14.09368635,288.3329888,0.472847001,0.550791383,1.332
5/12/19 4:43,13.83,14.09785933,345.6660833,0.475315997,0.55313015,1.309
5/12/19 4:58,13.84,14.09368635,404.2381379,0.474081499,0.551960766,1.3
5/12/19 5:13,13.84,14.09368635,463.7983279,0.471612502,0.549621999,1.294
5/12/19 5:28,13.85,14.11824669,524.0915972,0.470378004,0.548452615,1.274
5/12/19 5:43,13.84,14.10805301,584.8597504,0.466674509,0.544944463,1.281
5/12/19 5:58,13.85,14.10386965,645.8425589,0.46544001,0.54377508,1.294
5/12/19 6:13,13.85,14.08952187,706.7788745,0.46544001,0.54377508,1.34
5/12/19 6:28,13.85,14.06091371,767.4077486,0.461736515,0.540266928,1.389
5/12/19 6:43,13.84,14.03651116,827.469549,0.456798521,0.535589393,1.463
5/12/19 6:58,13.83,14.01215805,886.7070722,0.455564023,0.534420009,1.538
5/12/19 7:13,13.83,13.98382204,944.8666444,0.453095026,0.532081242,1.617
5/12/19 7:28,13.81,13.94949495,1001.699208,0.448157033,0.527403706,1.677
5/12/19 7:43,13.79,13.92929293,1056.961389,0.448157033,0.527403706,1.738
5/12/19 7:58,13.76,13.91304348,1110.416536,0.445688036,0.525064939,1.792
5/12/19 8:13,13.74,13.89282103,1161.835739,0.446922534,0.526234322,1.836
5/12/19 8:28,13.73,13.86868687,1210.998805,0.444453537,0.523895555,1.889
5/12/19 8:43,13.72,13.81671702,1257.695202,0.444453537,0.523895555,2.018
5/12/19 8:58,13.7,13.75502008,1301.724963,0.443219039,0.522726171,2.186
5/12/19 9:13,13.68,13.69369369,1342.899539,0.438281045,0.518048636,2.387
5/12/19 9:28,13.65,13.59561753,1381.042608,0.439515544,0.51921802,2.609
5/12/19 9:43,13.61,13.51539225,1415.99083,0.438281045,0.518048636,2.855
5/12/19 9:58,13.56,13.42574257,1447.594547,0.437046547,0.516879252,3.094
5/12/19 10:13,13.5,13.35311573,1475.718423,0.439515544,0.51921802,3.31
5/12/19 10:28,13.43,13.28387735,1500.242022,0.438281045,0.518048636,3.511
5/12/19 10:43,13.33,13.22420635,1521.060329,0.437046547,0.516879252,3.689
5/12/19 10:58,13.22,13.12810328,1538.084194,0.441984541,0.521556787,3.93
5/12/19 11:13,13.13,13.06467662,1551.240715,0.445688036,0.525064939,4.158
5/12/19 11:28,13.03,12.99102692,1560.473554,0.443219039,0.522726171,4.346
5/12/19 11:43,12.93,13.00804829,1565.743173,0.449391531,0.52857309,4.297
5/12/19 11:58,12.92,12.8685259,1567.027008,0.446922534,0.526234322,4.678
5/12/19 12:13,12.9,12.82306163,1564.319561,0.444453537,0.523895555,4.847
5/12/19 12:28,12.86,12.82153539,1557.632428,0.451860528,0.530911858,4.855
5/12/19 12:43,12.84,12.75074479,1546.994244,0.456798521,0.535589393,5.089
5/12/19 12:58,12.81,12.73359841,1532.450568,0.446922534,0.526234322,5.123
5/12/19 13:13,12.77,12.71912351,1514.063681,0.449391531,0.52857309,5.175
5/12/19 13:28,12.73,12.64150943,1491.912321,0.453095026,0.532081242,5.398
5/12/19 13:43,12.66,12.63473054,1466.091348,0.459267518,0.537928161,5.43
5/12/19 13:58,12.6,12.58741259,1436.711336,0.45803302,0.536758777,5.564
5/12/19 14:13,12.56,12.54745255,1403.8981,0.451860528,0.530911858,5.681
5/12/19 14:28,12.53,12.54254254,1367.792156,0.453095026,0.532081242,5.702
5/12/19 14:43,12.52,12.55767302,1328.548123,0.455564023,0.534420009,5.666
5/12/19 14:58,12.52,12.57028112,1286.334055,0.456798521,0.535589393,5.615
5/12/19 15:13,12.54,12.59036145,1241.330726,0.459267518,0.537928161,5.536
5/12/19 15:28,12.56,12.62311558,1193.730854,0.45803302,0.536758777,5.448
5/12/19 15:43,12.58,12.65593561,1143.738277,0.459267518,0.537928161,5.359
5/12/19 15:58,12.6,12.68882175,1091.567078,0.45803302,0.536758777,5.275
5/12/19 16:13,12.61,12.69889225,1037.44067,0.456798521,0.535589393,5.197
5/12/19 16:28,12.62,12.72177419,981.5908391,0.469143505,0.547283231,5.145
5/12/19 16:43,12.64,12.74193548,924.2567508,0.460502017,0.539097544,5.115
5/12/19 16:58,12.63,12.74470232,865.683927,0.460502017,0.539097544,5.088
5/12/19 17:13,12.62,12.74747475,806.1231938,0.462971013,0.541436312,5.068
5/12/19 17:28,12.61,12.76315789,745.829608,0.460502017,0.539097544,5.006
5/12/19 17:43,12.6,12.79187817,685.0613645,0.46544001,0.54377508,4.929
5/12/19 17:58,12.61,12.82807731,624.0786907,0.472847001,0.550791383,4.85
5/12/19 18:13,12.61,12.85423038,563.1427322,0.472847001,0.550791383,4.748
5/12/19 18:28,12.61,12.8804903,502.5144346,0.474081499,0.551960766,4.671
5/12/19 18:43,12.63,12.91411043,442.4534257,0.476550496,0.554299534,4.594
5/12/19 18:58,12.63,12.92732856,383.2169039,0.474081499,0.551960766,4.528
5/12/19 19:13,12.67,12.96827021,325.058537,0.475315997,0.55313015,4.428
5/12/19 19:28,12.7,12.99897646,268.2273756,0.476550496,0.554299534,4.336
5/12/19 19:43,12.75,13.03680982,212.9667869,0.470378004,0.548452615,4.23
5/12/19 19:58,12.81,13.07142857,159.5134121,0.470378004,0.548452615,4.103
5/12/19 20:13,12.86,13.10907238,108.0961536,0.466674509,0.544944463,4.007
5/12/19 20:28,12.91,13.14663951,58.93519433,0.46544001,0.54377508,3.904
5/12/19 20:43,12.97,13.19430315,12.241055,0.464205512,0.542605696,3.785
5/12/19 20:58,13.01,13.23499491,0,0.464205512,0.542605696,3.658
5/12/19 21:13,13.05,13.27568667,0,0.469143505,0.547283231,3.53
5/12/19 21:28,13.08,13.3197556,0,0.467909007,0.546113847,3.4
5/12/19 21:43,13.1,13.36734694,0,0.469143505,0.547283231,3.267
5/12/19 21:58,13.12,13.40143003,0,0.466674509,0.544944463,3.144
5/12/19 22:13,13.13,13.45286885,0,0.469143505,0.547283231,3.018
5/12/19 22:28,13.16,13.4974359,0,0.470378004,0.548452615,2.902
5/12/19 22:43,13.18,13.53182752,0,0.469143505,0.547283231,2.803
5/12/19 22:58,13.21,13.56262834,0,0.469143505,0.547283231,2.706
5/12/19 23:13,13.25,13.6036961,0,0.46544001,0.54377508,2.615
5/12/19 23:28,13.29,13.63076923,0,0.466674509,0.544944463,2.528
5/12/19 23:43,13.34,13.66803279,0,0.466674509,0.544944463,2.438
5/12/19 23:58,13.38,13.69498465,0,0.466674509,0.544944463,2.346
5/13/19 0:13,13.44,13.72829418,0,0.466674509,0.544944463,2.261
5/13/19 0:28,13.49,13.75127421,0,0.467909007,0.546113847,2.182
5/13/19 0:43,13.54,13.78818737,0,0.467909007,0.546113847,2.098
5/13/19 0:58,13.59,13.82502543,0,0.464205512,0.542605696,2.006
5/13/19 1:13,13.63,13.86571719,0,0.461736515,0.540266928,1.914
5/13/19 1:28,13.66,13.89623601,0,0.464205512,0.542605696,1.827
5/13/19 1:43,13.69,13.92675483,0,0.461736515,0.540266928,1.74
5/13/19 1:58,13.71,13.96130346,0,0.461736515,0.540266928,1.653
5/13/19 2:13,13.7,13.9938713,0,0.45803302,0.536758777,1.573
5/13/19 2:28,13.67,14.02051282,0,0.460502017,0.539097544,1.501
5/13/19 2:43,13.68,14.04517454,0,0.464205512,0.542605696,1.433
5/13/19 2:58,13.7,14.06570842,0,0.462971013,0.541436312,1.376
5/13/19 3:13,13.72,14.0862423,38.89556608,0.459267518,0.537928161,1.327
5/13/19 3:28,13.75,14.1025641,86.42695594,0.459267518,0.537928161,1.285
5/13/19 3:43,13.77,14.12307692,136.3473584,0.464205512,0.542605696,1.242
5/13/19 3:58,13.8,14.13934426,188.4430004,0.461736515,0.540266928,1.21
5/13/19 4:13,13.81,14.14959016,242.4907941,0.462971013,0.541436312,1.185
5/13/19 4:28,13.84,14.15132924,298.2592919,0.464205512,0.542605696,1.165
5/13/19 4:43,13.85,14.16155419,355.5096781,0.462971013,0.541436312,1.153
5/13/19 4:58,13.87,14.16751788,413.9967909,0.460502017,0.539097544,1.143
5/13/19 5:13,13.87,14.15306122,473.4701729,0.461736515,0.540266928,1.144
5/13/19 5:28,13.88,14.14882773,533.6751431,0.460502017,0.539097544,1.146
5/13/19 5:43,13.89,14.15902141,594.3538877,0.462971013,0.541436312,1.154
5/13/19 5:58,13.89,14.14460285,655.2465644,0.460502017,0.539097544,1.177
5/13/19 6:13,13.89,14.13021363,716.0924148,0.461736515,0.540266928,1.214
5/13/19 6:28,13.88,14.10569106,776.6308809,0.462971013,0.541436312,1.261
5/13/19 6:43,13.88,14.09137056,836.6027214,0.456798521,0.535589393,1.32
5/13/19 6:58,13.88,14.06281662,895.7511213,0.456798521,0.535589393,1.391
5/13/19 7:13,13.87,14.03846154,953.822792,0.453095026,0.532081242,1.471
5/13/19 7:28,13.85,13.98989899,1010.569056,0.453095026,0.532081242,1.577
5/13/19 7:43,13.83,13.9556004,1065.746911,0.450626029,0.529742474,1.666
5/13/19 7:58,13.8,13.92532795,1119.120072,0.449391531,0.52857309,1.765
5/13/19 8:13,13.78,13.89112903,1170.459981,0.448157033,0.527403706,1.847
5/13/19 8:28,13.75,13.8608871,1219.546788,0.448157033,0.527403706,1.925
5/13/19 8:43,13.73,13.82678751,1266.170292,0.444453537,0.523895555,2.014
5/13/19 8:58,13.71,13.77889447,1310.130839,0.443219039,0.522726171,2.125
5/13/19 9:13,13.67,13.73869347,1351.24018,0.441984541,0.521556787,2.243
5/13/19 9:28,13.63,13.68473896,1389.322274,0.441984541,0.521556787,2.4
5/13/19 9:43,13.58,13.60721443,1424.214045,0.439515544,0.51921802,2.579
5/13/19 9:58,13.54,13.54,1455.766078,0.435812049,0.515709868,2.777
5/13/19 10:13,13.48,13.46653347,1483.84326,0.439515544,0.51921802,2.965
5/13/19 10:28,13.42,13.40659341,1508.325359,0.435812049,0.515709868,3.139
5/13/19 10:43,13.36,13.32003988,1529.107536,0.435812049,0.515709868,3.397
5/13/19 10:58,13.29,13.2238806,1546.100798,0.438281045,0.518048636,3.653
5/13/19 11:13,13.22,13.15422886,1559.232376,0.437046547,0.516879252,3.871
5/13/19 11:28,13.15,13.08457711,1568.446038,0.437046547,0.516879252,4.067
5/13/19 11:43,13.07,12.99204771,1573.702331,0.438281045,0.518048636,4.334
5/13/19 11:58,12.99,12.89970209,1574.978745,0.439515544,0.51921802,4.622
5/13/19 12:13,12.91,12.84577114,1572.269816,0.428405058,0.508693565,4.761
5/13/19 12:28,12.85,12.8243513,1565.587146,0.433343052,0.5133711,4.858
5/13/19 12:43,12.78,12.74177468,1554.959351,0.435812049,0.515709868,5.093
5/13/19 12:58,12.72,12.68195414,1540.431944,0.437046547,0.516879252,5.264
5/13/19 13:13,12.67,12.65734266,1522.067135,0.441984541,0.521556787,5.326
5/13/19 13:28,12.63,12.65531062,1499.943567,0.449391531,0.52857309,5.347
5/13/19 13:43,12.59,12.64056225,1474.155981,0.45803302,0.536758777,5.392
5/13/19 13:58,12.56,12.61044177,1444.814805,0.454329525,0.533250625,5.494
5/13/19 14:13,12.53,12.59296482,1412.045686,0.455564023,0.534420009,5.568
5/13/19 14:28,12.5,12.58811682,1375.98895,0.453095026,0.532081242,5.55
5/13/19 14:43,12.49,12.60343088,1336.799002,0.454329525,0.533250625,5.529
5/13/19 14:58,12.47,12.58324924,1294.643662,0.455564023,0.534420009,5.559
5/13/19 15:13,12.45,12.58847321,1249.703452,0.444453537,0.523895555,5.558
5/13/19 15:28,12.43,12.59371834,1202.170816,0.448157033,0.527403706,5.512
5/13/19 15:43,12.4,12.58883249,1152.249301,0.448157033,0.527403706,5.56
5/13/19 15:58,12.39,12.5786802,1100.152684,0.445688036,0.525064939,5.616
5/13/19 16:13,12.37,12.55837563,1046.104054,0.445688036,0.525064939,5.637
5/13/19 16:28,12.38,12.58130081,990.3348616,0.448157033,0.527403706,5.614
5/13/19 16:43,12.38,12.58130081,933.0839239,0.450626029,0.529742474,5.577
5/13/19 16:58,12.38,12.59409969,874.5964031,0.446922534,0.526234322,5.528
5/13/19 17:13,12.39,12.61710794,815.1227569,0.449391531,0.52857309,5.465
5/13/19 17:28,12.4,12.62729124,754.9176656,0.450626029,0.529742474,5.425
5/13/19 17:43,12.4,12.65306122,694.2389417,0.456798521,0.535589393,5.375
5/13/19 17:58,12.4,12.65306122,633.3464258,0.454329525,0.533250625,5.346
5/13/19 18:13,12.41,12.65035678,572.5008739,0.456798521,0.535589393,5.356
5/13/19 18:28,12.42,12.67346939,511.9628408,0.456798521,0.535589393,5.286
5/13/19 18:43,12.44,12.70684372,451.9915642,0.456798521,0.535589393,5.188
5/13/19 18:58,12.46,12.75332651,392.8438551,0.45803302,0.536758777,5.085
5/13/19 19:13,12.48,12.77379734,334.7729973,0.455564023,0.534420009,5.015
5/13/19 19:28,12.5,12.79426817,278.0276635,0.455564023,0.534420009,4.911
5/13/19 19:43,12.54,12.84836066,222.8508499,0.456798521,0.535589393,4.786
5/13/19 19:58,12.58,12.88934426,169.4788359,0.455564023,0.534420009,4.654
5/13/19 20:13,12.6,12.92307692,118.1401722,0.456798521,0.535589393,4.543
5/13/19 20:28,12.62,12.95687885,69.05470246,0.455564023,0.534420009,4.445
5/13/19 20:43,12.65,13.00102775,22.43262117,0.453095026,0.532081242,4.341
5/13/19 20:58,12.67,13.02158273,0,0.456798521,0.535589393,4.233
5/13/19 21:13,12.73,13.0698152,0,0.456798521,0.535589393,4.117
5/13/19 21:28,12.76,13.11408016,0,0.454329525,0.533250625,4
5/13/19 21:43,12.8,13.14168378,0,0.45803302,0.536758777,3.878
5/13/19 21:58,12.84,13.1963001,0,0.455564023,0.534420009,3.753
5/13/19 22:13,12.89,13.23408624,0,0.454329525,0.533250625,3.633
5/13/19 22:28,12.93,13.275154,0,0.453095026,0.532081242,3.511
5/13/19 22:43,12.98,13.32648871,0,0.453095026,0.532081242,3.376
5/13/19 22:58,13.02,13.38129496,0,0.450626029,0.529742474,3.242
5/13/19 23:13,13.06,13.40862423,0,0.450626029,0.529742474,3.113
5/13/19 23:28,13.12,13.47022587,0,0.451860528,0.530911858,2.989
5/13/19 23:43,13.17,13.50769231,0,0.453095026,0.532081242,2.868
5/13/19 23:58,13.21,13.54871795,0,0.451860528,0.530911858,2.751
5/14/19 0:13,13.26,13.6,0,0.449391531,0.52857309,2.642
5/14/19 0:28,13.29,13.63076923,0,0.446922534,0.526234322,2.539
5/14/19 0:43,13.34,13.66803279,0,0.444453537,0.523895555,2.441
5/14/19 0:58,13.37,13.69877049,0,0.444453537,0.523895555,2.346
5/14/19 1:13,13.42,13.73592631,0,0.445688036,0.525064939,2.254
5/14/19 1:28,13.45,13.76663255,0,0.445688036,0.525064939,2.158
5/14/19 1:43,13.48,13.81147541,0,0.444453537,0.523895555,2.069
5/14/19 1:58,13.52,13.83828045,0,0.441984541,0.521556787,1.981
5/14/19 2:13,13.54,13.87295082,0,0.444453537,0.523895555,1.894
5/14/19 2:28,13.58,13.89969294,0,0.444453537,0.523895555,1.807
5/14/19 2:43,13.62,13.9406346,0,0.444453537,0.523895555,1.726
5/14/19 2:58,13.65,13.97134084,4.081019812,0.443219039,0.522726171,1.651
5/14/19 3:13,13.68,13.98773006,48.95623619,0.439515544,0.51921802,1.583
5/14/19 3:28,13.7,14.00817996,96.41997746,0.440750042,0.520387403,1.519
5/14/19 3:43,13.73,14.03885481,146.2689933,0.443219039,0.522726171,1.459
5/14/19 3:58,13.75,14.0593047,198.2898193,0.444453537,0.523895555,1.407
5/14/19 4:13,13.77,14.06537283,252.259691,0.445688036,0.525064939,1.363
5/14/19 4:28,13.79,14.08580184,307.9474976,0.448157033,0.527403706,1.335
5/14/19 4:43,13.8,14.08163265,365.114772,0.446922534,0.526234322,1.327
5/14/19 4:58,13.82,14.08766565,423.5167118,0.448157033,0.527403706,1.328
5/14/19 5:13,13.83,14.08350305,482.9032276,0.448157033,0.527403706,1.332
5/14/19 5:28,13.84,14.09368635,543.0200138,0.448157033,0.527403706,1.341
5/14/19 5:43,13.84,14.07934893,603.6096378,0.444453537,0.523895555,1.363
5/14/19 5:58,13.84,14.06504065,664.4126424,0.443219039,0.522726171,1.39
5/14/19 6:13,13.84,14.05076142,725.1686565,0.439515544,0.51921802,1.423
5/14/19 6:28,13.84,14.03651116,785.6175106,0.438281045,0.518048636,1.464
5/14/19 6:43,13.84,14.00809717,845.5003505,0.433343052,0.5133711,1.535
5/14/19 6:58,13.83,13.98382204,904.5607457,0.432108553,0.512201717,1.59
5/14/19 7:13,13.81,13.94949495,962.545788,0.430874055,0.511032333,1.659
5/14/19 7:28,13.79,13.91523713,1019.207174,0.42717056,0.507524181,1.765
5/14/19 7:43,13.76,13.87096774,1074.302268,0.424701563,0.505185414,1.883
5/14/19 7:58,13.75,13.83299799,1127.595143,0.424701563,0.505185414,1.987
5/14/19 8:13,13.72,13.8028169,1178.857588,0.422232566,0.502846646,2.087
5/14/19 8:28,13.69,13.75879397,1227.870088,0.420998068,0.501677262,2.198
5/14/19 8:43,13.63,13.73991935,1274.422761,0.491364476,0.56833214,2.212
5/14/19 8:58,13.61,13.65095286,1318.316261,0.483957486,0.561315837,2.47
5/14/19 9:13,13.57,13.58358358,1359.362628,0.451860528,0.530911858,2.676
5/14/19 9:28,13.52,13.52,1397.386093,0.438281045,0.518048636,2.827
5/14/19 9:43,13.46,13.47347347,1432.223833,0.430874055,0.511032333,2.98
5/14/19 9:58,13.4,13.37325349,1463.726667,0.433343052,0.5133711,3.24
5/14/19 10:13,13.33270081,13.28594633,1491.759695,0.432108553,0.512201717,3.822
5/14/19 10:28,13.26203034,13.19863917,1516.202873,0.433343052,0.5133711,4.085
5/14/19 10:43,13.19,13.11133201,1536.951533,0.428405058,0.508693565,3.962
5/14/19 10:58,13.11798325,13.03530851,1553.916825,0.433343052,0.5133711,4.14
5/14/19 11:13,13.05,12.959285,1567.026102,0.43457755,0.514540484,4.432
5/14/19 11:28,13,12.88404361,1576.223228,0.438281045,0.518048636,4.651
5/14/19 11:43,12.92,12.81746032,1581.46882,0.438281045,0.518048636,4.844
5/14/19 11:58,12.86,12.7833002,1582.740416,0.41134185,0.492530369,4.949
5/14/19 12:13,12.79,12.75174477,1580.032572,0.421632093,0.502277845,5.044
5/14/19 12:28,12.75,12.7245509,1573.356884,0.41772147,0.498573491,5.123
5/14/19 12:43,12.70552048,12.72030014,1562.741939,0.4169686,0.497860332,5.149063636
5/14/19 12:58,12.669,12.71604938,1548.233194,0.419983339,0.500716056,5.1593
5/14/19 13:13,12.66,12.70156877,1529.892778,0.427804585,0.508124764,5.190818182
5/14/19 13:28,12.61636364,12.66818804,1507.799229,0.464636543,0.543013992,5.301727273
5/14/19 13:43,12.57181818,12.62576463,1482.047158,0.465046665,0.543402482,5.442
5/14/19 13:58,12.53,12.56770311,1452.746839,0.462374675,0.540871428,5.610636364
5/14/19 14:13,12.49181818,12.53397793,1420.023743,0.469781665,0.54788773,5.714090909
5/14/19 14:28,12.45,12.52515091,1384.017997,0.472664917,0.550618903,5.745
5/14/19 14:43,12.43,12.50846217,1344.883785,0.473075039,0.551007393,5.793545455
5/14/19 14:58,12.41363636,12.48057764,1302.788687,0.473899416,0.551788287,5.886818182
5/14/19 15:13,12.39727273,12.47666972,1257.912963,0.476989796,0.554715663,5.895909091
5/14/19 15:28,12.38,12.4729804,1210.44878,0.476165419,0.553934768,5.914181818
5/14/19 15:43,12.36,12.45967742,1160.599388,0.478224294,0.555885047,5.949454545
5/14/19 15:58,12.32818182,12.45042233,1108.578252,0.479458793,0.557054431,5.98
5/14/19 16:13,12.31909091,12.45267414,1054.608137,0.481931924,0.559397115,5.974454545
5/14/19 16:28,12.32181818,12.46688742,998.9201518,0.482342045,0.559785604,5.937090909
5/14/19 16:43,12.32,12.46963563,941.7527637,0.486666924,0.563882363,5.918
5/14/19 16:58,12.32363636,12.47790869,883.3507736,0.482959295,0.560370296,5.894
5/14/19 17:13,12.32090909,12.48204089,823.9642695,0.485225298,0.562516777,5.886909091
5/14/19 17:28,12.32272727,12.48733303,763.8475554,0.486874052,0.564078566,5.863
5/14/19 17:43,12.31727273,12.49792455,703.2580616,0.486459796,0.563686161,5.834
5/14/19 17:58,12.32909091,12.51684356,642.4552433,0.486666924,0.563882363,5.773727273
5/14/19 18:13,12.33,12.5304878,581.6994687,0.487698429,0.564859461,5.726
5/14/19 18:28,12.33636364,12.55783824,521.2509049,0.485432426,0.56271298,5.642636364
5/14/19 18:43,12.35181818,12.5910481,461.3684029,0.488522806,0.565640355,5.532545455
5/14/19 18:58,12.37,12.63534219,402.3083901,0.496348186,0.57305298,5.406090909
5/14/19 19:13,12.39090909,12.64965197,344.3237714,0.491406058,0.568371528,5.358
5/14/19 19:28,12.40909091,12.68115942,287.6628468,0.494703567,0.571495107,5.267545455
5/14/19 19:43,12.44,12.70920405,232.5682479,0.492437563,0.569348626,5.172818182
5/14/19 19:58,12.46090909,12.74121584,179.2758988,0.492847685,0.569737115,5.070636364
5/14/19 20:13,12.48272727,12.78015637,128.0140061,0.493464934,0.570321807,4.961
5/14/19 20:28,12.51818182,12.81407035,79.00208162,0.493667927,0.570514093,4.855272727
5/14/19 20:43,12.55818182,12.85142804,32.4500022,0.494496439,0.571298904,4.746727273
5/14/19 20:58,12.59909091,12.88729775,0,0.489554311,0.566617453,4.638818182
5/14/19 21:13,12.64,12.92433538,0,0.491406058,0.568371528,4.532636364
5/14/19 21:28,12.67,12.95501022,0,0.488937062,0.566032761,4.425545455
5/14/19 21:43,12.70090909,12.99990695,0,0.488319812,0.565448069,4.310363636
5/14/19 21:58,12.74363636,13.04121314,0,0.486468065,0.563693993,4.183181818
5/14/19 22:13,12.79,13.09109519,0,0.48852694,0.565644272,4.044545455
5/14/19 22:28,12.83727273,13.13337054,0,0.485850816,0.563109301,3.919090909
5/14/19 22:43,12.88,13.18321392,0,0.484409189,0.561743715,3.791636364
5/14/19 22:58,12.91,13.21760983,0,0.484819311,0.562132204,3.668636364
5/14/19 23:13,12.95181818,13.26165875,0,0.487085314,0.564278685,3.549
